Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_0,U_1,U_2,U_Magnitude,arc_length,epsilon,k,nut,p,vtkValidPointMask
575,3.71942,0.500003,0.240752,3.76059,8.9692,0.0570382,-0.299123,8.97437,5.76245,3.35109,0.91135,0.0223088,3.91488,1
576,3.72944,0.500003,0.240741,3.7705,8.98828,0.0561205,-0.293306,8.99324,5.77247,3.31633,0.904664,0.022213,3.87488,1
577,3.73946,0.500003,0.24073,3.78042,9.00735,0.0552028,-0.287488,9.01211,5.78249,3.28156,0.897977,0.0221172,3.83487,1
578,3.74949,0.500003,0.240719,3.79033,9.02531,0.0543216,-0.281903,9.02988,5.79251,3.24815,0.891499,0.0220238,3.79631,1
579,3.75951,0.500003,0.240707,3.80024,9.04293,0.0534506,-0.276431,9.04731,5.80254,3.21517,0.885083,0.0219308,3.75821,1
580,3.76953,0.500003,0.240696,3.81016,9.06054,0.0525796,-0.270959,9.06474,5.81256,3.18219,0.878667,0.0218379,3.7201,1
581,3.77955,0.500003,0.240685,3.82007,9.07815,0.0517087,-0.265487,9.08218,5.82258,3.14922,0.872251,0.021745,3.682,1
582,3.78957,0.500003,0.240674,3.82998,9.0946,0.0508786,-0.260286,9.09847,5.8326,3.11767,0.866057,0.0216545,3.6455,1
583,3.79959,0.500003,0.240663,3.8399,9.11086,0.0500544,-0.255158,9.11457,5.84262,3.08637,0.859897,0.0215644,3.60928,1
584,3.80961,0.500003,0.240652,3.84982,9.12712,0.0492303,-0.25003,9.13068,5.85264,3.05507,0.853737,0.0214742,3.57306,1
585,3.81964,0.500003,0.240641,3.85973,9.14338,0.0484061,-0.244902,9.14679,5.86267,3.02376,0.847577,0.021384,3.53684,1
586,3.82966,0.500003,0.24063,3.86965,9.15845,0.047627,-0.24008,9.16172,5.87269,2.99396,0.841651,0.0212963,3.50237,1
587,3.83968,0.500003,0.240618,3.87957,9.17346,0.0468495,-0.235293,9.1766,5.88271,2.96423,0.835734,0.0212087,3.46799,1
588,3.8497,0.500003,0.240607,3.88949,9.18848,0.0460719,-0.230506,9.19149,5.89273,2.9345,0.829817,0.0211211,3.43362,1
589,3.85972,0.500003,0.240596,3.8994,9.20343,0.0452972,-0.225721,9.20631,5.90275,2.90485,0.823914,0.0210337,3.39933,1
590,3.86974,0.500003,0.240585,3.90932,9.2173,0.0445657,-0.221268,9.22006,5.91277,2.8766,0.818226,0.0209486,3.36675,1
591,3.87977,0.500003,0.240574,3.91924,9.23116,0.0438343,-0.216815,9.23382,5.9228,2.84835,0.812538,0.0208634,3.33417,1
592,3.88979,0.500003,0.240563,3.92916,9.24503,0.0431029,-0.212362,9.24757,5.93282,2.82009,0.80685,0.0207782,3.3016,1
593,3.89981,0.500003,0.240552,3.93908,9.25874,0.0423785,-0.207947,9.26117,5.94284,2.79205,0.801197,0.0206935,3.26928,1
594,3.90983,0.500003,0.240541,3.94901,9.27155,0.0416924,-0.20382,9.27389,5.95286,2.76518,0.795727,0.0206106,3.23844,1
595,3.91985,0.500003,0.240529,3.95893,9.28437,0.0410062,-0.199692,9.2866,5.96288,2.73832,0.790256,0.0205278,3.20761,1
596,3.92987,0.500003,0.240518,3.96885,9.29718,0.0403201,-0.195565,9.29932,5.9729,2.71145,0.784785,0.0204449,3.17677,1
597,3.9399,0.500003,0.240507,3.97877,9.30975,0.0396451,-0.191508,9.3118,5.98292,2.68491,0.779367,0.0203626,3.14635,1
598,3.94992,0.500003,0.240496,3.9887,9.3216,0.0390031,-0.187694,9.32357,5.99295,2.65934,0.774102,0.0202819,3.11719,1
599,3.95994,0.500003,0.240485,3.99862,9.33344,0.0383611,-0.183881,9.33533,6.00297,2.63377,0.768836,0.0202012,3.08804,1
600,3.96996,0.500003,0.240474,4.00854,9.34529,0.0377192,-0.180067,9.3471,6.01299,2.60821,0.763571,0.0201206,3.05888,1
601,3.97998,0.500003,0.240463,4.01847,9.35682,0.0370921,-0.176353,9.35856,6.02301,2.58307,0.758374,0.0200406,3.03028,1
602,3.99,0.500003,0.240452,4.02839,9.36778,0.0364929,-0.17284,9.36945,6.03303,2.55872,0.753303,0.019962,3.00273,1
603,4.00003,0.500003,0.24044,4.03832,9.37874,0.0358936,-0.169327,9.38034,6.04306,2.53437,0.748232,0.0198833,2.97517,1
604,4.01005,0.500003,0.240429,4.04825,9.3897,0.0352943,-0.165813,9.39123,6.05308,2.51003,0.743161,0.0198047,2.94762,1
605,4.02007,0.500003,0.240418,4.05817,9.4003,0.0347134,-0.162425,9.40176,6.0631,2.4862,0.738172,0.019727,2.92076,1
606,4.03009,0.500003,0.240407,4.0681,9.41044,0.0341552,-0.159197,9.41185,6.07312,2.463,0.733285,0.0196503,2.89474,1
607,4.04011,0.500003,0.240396,4.07803,9.42058,0.033597,-0.155968,9.42194,6.08314,2.4398,0.728397,0.0195736,2.86872,1
608,4.05013,0.500003,0.240385,4.08795,9.43073,0.0330387,-0.15274,9.43202,6.09316,2.4166,0.72351,0.0194969,2.84271,1
609,4.06016,0.500003,0.240374,4.09788,9.44047,0.0325018,-0.149657,9.44171,6.10318,2.39399,0.718718,0.0194212,2.81748,1
610,4.07018,0.500003,0.240363,4.10781,9.44986,0.0319827,-0.146695,9.45106,6.11321,2.37188,0.714007,0.0193464,2.79292,1
611,4.0802,0.500003,0.240351,4.11774,9.45926,0.0314635,-0.143733,9.46041,6.12323,2.34976,0.709296,0.0192716,2.76836,1
612,4.09022,0.500003,0.24034,4.12767,9.46866,0.0309444,-0.140771,9.46976,6.13325,2.32765,0.704586,0.0191968,2.7438,1
613,4.10024,0.500003,0.240329,4.1376,9.47762,0.030449,-0.137972,9.47867,6.14327,2.30619,0.69998,0.0191231,2.72013,1
614,4.11026,0.500003,0.240318,4.14753,9.48633,0.0299668,-0.13526,9.48734,6.15329,2.28509,0.695434,0.01905,2.69695,1
615,4.12029,0.500003,0.240307,4.15746,9.49504,0.0294846,-0.132548,9.49601,6.16331,2.26399,0.690888,0.0189769,2.67377,1
616,4.13031,0.500003,0.240296,4.1674,9.50376,0.0290023,-0.129836,9.50469,6.17334,2.24289,0.686342,0.0189039,2.65059,1
617,4.14033,0.500003,0.240285,4.17733,9.512,0.0285459,-0.1273,9.5129,6.18336,2.2225,0.681911,0.018832,2.62839,1
618,4.15035,0.500003,0.240273,4.18726,9.52009,0.0280983,-0.124819,9.52095,6.19338,2.20235,0.677521,0.0187605,2.60651,1
619,4.16037,0.500003,0.240262,4.19719,9.52817,0.0276507,-0.122338,9.529,6.2034,2.1822,0.673131,0.0186891,2.58463,1
620,4.17039,0.500003,0.240251,4.20713,9.53626,0.0272032,-0.119857,9.53705,6.21342,2.16205,0.668741,0.0186177,2.56276,1
621,4.18042,0.500003,0.24024,4.21706,9.54386,0.0267828,-0.11756,9.54462,6.22344,2.14266,0.664474,0.0185475,2.54192,1
622,4.19044,0.500003,0.240229,4.22699,9.55137,0.0263676,-0.115292,9.5521,6.23347,2.12341,0.660232,0.0184776,2.52127,1
623,4.20046,0.500003,0.240218,4.23693,9.55888,0.0259523,-0.113024,9.55958,6.24349,2.10416,0.655991,0.0184077,2.50063,1
624,4.21048,0.500003,0.240207,4.24686,9.56639,0.0255371,-0.110755,9.56706,6.25351,2.0849,0.651749,0.0183378,2.47998,1
625,4.2205,0.500003,0.240196,4.2568,9.5734,0.02515,-0.108677,9.57405,6.26353,2.06644,0.647637,0.0182693,2.46042,1
626,4.23052,0.500003,0.240184,4.26673,9.58037,0.0247648,-0.106603,9.581,6.27355,2.04804,0.643535,0.0182009,2.44093,1
627,4.24055,0.500003,0.240173,4.27667,9.58735,0.0243795,-0.104529,9.58795,6.28357,2.02963,0.639434,0.0181325,2.42144,1
628,4.25057,0.500003,0.240162,4.28661,9.59431,0.0239954,-0.10247,9.59489,6.2936,2.01125,0.635335,0.018064,2.402,1
629,4.26059,0.500003,0.240151,4.29654,9.6008,0.0236378,-0.100573,9.60136,6.30362,1.99364,0.631368,0.017997,2.38359,1
630,4.27061,0.500003,0.24014,4.30648,9.6073,0.0232801,-0.0986753,9.60783,6.31364,1.97603,0.6274,0.01793,2.36518,1
631,4.28063,0.500003,0.240129,4.31642,9.61379,0.0229225,-0.096778,9.6143,6.32366,1.95842,0.623433,0.017863,2.34677,1
632,4.29065,0.500003,0.240118,4.32636,9.62022,0.0225685,-0.094912,9.62071,6.33368,1.94091,0.619479,0.017796,2.32851,1
633,4.30068,0.500003,0.240107,4.3363,9.62626,0.0222363,-0.0931749,9.62673,6.3437,1.92405,0.615639,0.0177304,2.31112,1
634,4.3107,0.500003,0.240095,4.34623,9.6323,0.0219041,-0.0914378,9.63276,6.35373,1.90719,0.611798,0.0176647,2.29372,1
635,4.32072,0.500003,0.240084,4.35617,9.63834,0.0215718,-0.0897006,9.63878,6.36375,1.89033,0.607958,0.017599,2.27633,1
636,4.33074,0.500003,0.240073,4.36611,9.64429,0.0212453,-0.0880076,9.64471,6.37377,1.87363,0.604142,0.0175335,2.25917,1
637,4.34076,0.500003,0.240062,4.37605,9.64991,0.0209364,-0.0864152,9.65032,6.38379,1.85749,0.600423,0.0174691,2.24272,1
638,4.35078,0.500003,0.240051,4.38599,9.65554,0.0206275,-0.0848228,9.65594,6.39381,1.84134,0.596703,0.0174047,2.22627,1
639,4.36081,0.500003,0.24004,4.39593,9.66117,0.0203186,-0.0832305,9.66155,6.40383,1.82519,0.592984,0.0173403,2.20983,1
640,4.37083,0.500003,0.240029,4.40588,9.66667,0.020017,-0.0816923,9.66704,6.41386,1.80926,0.589299,0.0172761,2.19369,1
641,4.38085,0.500003,0.240018,4.41582,9.67192,0.0197295,-0.0802305,9.67227,6.42388,1.79379,0.585695,0.0172129,2.17813,1
642,4.39087,0.500003,0.240006,4.42576,9.67716,0.0194419,-0.0787687,9.6775,6.4339,1.77831,0.582091,0.0171497,2.16257,1
643,4.40089,0.500003,0.239995,4.4357,9.68241,0.0191543,-0.0773068,9.68273,6.44392,1.76283,0.578487,0.0170865,2.14701,1
644,4.41091,0.500003,0.239984,4.44564,9.6875,0.0188754,-0.075907,9.68782,6.45394,1.74762,0.574926,0.0170237,2.13182,1
645,4.42094,0.500003,0.239973,4.45559,9.69239,0.0186074,-0.0745629,9.6927,6.46396,1.73278,0.571432,0.0169616,2.11708,1
646,4.43096,0.500003,0.239962,4.46553,9.69729,0.0183393,-0.0732188,9.69758,6.47399,1.71794,0.567939,0.0168996,2.10235,1
647,4.44098,0.500003,0.239951,4.47547,9.70218,0.0180713,-0.0718747,9.70246,6.48401,1.7031,0.564445,0.0168375,2.08761,1
648,4.451,0.500003,0.23994,4.48542,9.7069,0.017813,-0.0705984,9.70717,6.49403,1.68857,0.561002,0.0167759,2.0733,1
649,4.46102,0.500003,0.239929,4.49536,9.71146,0.0175629,-0.0693605,9.71173,6.50405,1.67433,0.557613,0.016715,2.05934,1
650,4.47104,0.500003,0.239917,4.50531,9.71603,0.0173127,-0.0681226,9.71629,6.51407,1.6601,0.554225,0.016654,2.04537,1
651,4.48106,0.500003,0.239906,4.51525,9.7206,0.0170625,-0.0668848,9.72084,6.52409,1.64586,0.550836,0.0165931,2.03141,1
652,4.49109,0.500003,0.239895,4.5252,9.72497,0.0168231,-0.0657189,9.72521,6.53412,1.63197,0.547505,0.0165327,2.01791,1
